customer_id,beneficial_owner_id,ownership_pct,ubo_25pct_flag,pep_flag,adverse_media_flag
CUST10719,CUST10719-BO2,26.3,1,0,0
CUST10719,CUST10719-BO3,53.5,1,0,0
CUST10720,CUST10720-BO1,88.1,1,0,0
CUST10720,CUST10720-BO2,11.9,0,0,0
CUST10723,CUST10723-BO1,100.0,1,0,0
CUST10725,CUST10725-BO1,100.0,1,0,0
CUST10727,CUST10727-BO1,78.0,1,0,0
CUST10727,CUST10727-BO2,22.0,0,0,0
CUST10731,CUST10731-BO1,98.2,1,0,0
CUST10731,CUST10731-BO2,1.8,0,0,1
CUST10735,CUST10735-BO1,66.7,1,0,0
CUST10735,CUST10735-BO2,33.3,1,0,0
CUST10737,CUST10737-BO1,70.4,1,0,1
CUST10737,CUST10737-BO2,29.6,1,0,0
CUST10742,CUST10742-BO1,22.5,0,0,0
CUST10742,CUST10742-BO2,57.4,1,0,0
CUST10742,CUST10742-BO3,4.3,0,0,0
CUST10742,CUST10742-BO4,15.8,0,0,0
CUST10745,CUST10745-BO1,2.5,0,0,0
CUST10745,CUST10745-BO2,31.1,1,0,0
CUST10745,CUST10745-BO3,66.4,1,0,0
CUST10748,CUST10748-BO1,87.1,1,0,0
CUST10748,CUST10748-BO2,12.9,0,0,0
CUST10751,CUST10751-BO1,16.7,0,0,1
CUST10751,CUST10751-BO2,82.9,1,0,0
CUST10751,CUST10751-BO3,0.4,0,0,0
CUST10755,CUST10755-BO1,100.0,1,0,0
CUST10758,CUST10758-BO1,100.0,1,0,0
CUST10759,CUST10759-BO1,17.4,0,0,0
CUST10759,CUST10759-BO2,54.5,1,0,0
CUST10759,CUST10759-BO3,28.1,1,0,1
CUST10763,CUST10763-BO1,49.8,1,0,0
CUST10763,CUST10763-BO2,24.7,0,1,0
CUST10763,CUST10763-BO3,22.3,0,0,0
CUST10763,CUST10763-BO4,3.2,0,0,0
CUST10766,CUST10766-BO1,27.7,1,0,0
CUST10766,CUST10766-BO2,30.4,1,0,0
CUST10766,CUST10766-BO3,38.4,1,0,0
CUST10766,CUST10766-BO4,3.5,0,0,0
CUST10767,CUST10767-BO1,13.4,0,0,0
CUST10767,CUST10767-BO2,9.2,0,0,0
CUST10767,CUST10767-BO3,29.0,1,0,0
CUST10767,CUST10767-BO4,48.4,1,0,0
CUST10769,CUST10769-BO1,100.0,1,0,0
CUST10771,CUST10771-BO1,16.3,0,0,1
CUST10771,CUST10771-BO2,32.2,1,0,0
CUST10771,CUST10771-BO3,49.1,1,0,0
CUST10771,CUST10771-BO4,2.4,0,0,0
CUST10774,CUST10774-BO1,16.3,0,0,0
CUST10774,CUST10774-BO2,83.7,1,0,0
CUST10777,CUST10777-BO1,1.5,0,0,0
CUST10777,CUST10777-BO2,13.2,0,0,0
CUST10777,CUST10777-BO3,58.7,1,0,0
CUST10777,CUST10777-BO4,26.6,1,0,1
CUST10778,CUST10778-BO1,100.0,1,0,0
CUST10785,CUST10785-BO1,100.0,1,0,0
CUST10789,CUST10789-BO1,100.0,1,0,0
CUST10795,CUST10795-BO1,92.9,1,0,0
CUST10795,CUST10795-BO2,7.1,0,0,0
CUST10796,CUST10796-BO1,12.2,0,0,0
CUST10796,CUST10796-BO2,9.9,0,0,0
CUST10796,CUST10796-BO3,52.8,1,0,0
CUST10796,CUST10796-BO4,25.1,1,0,0
CUST10799,CUST10799-BO1,82.7,1,0,0
CUST10799,CUST10799-BO2,17.3,0,0,0
CUST10805,CUST10805-BO1,12.2,0,0,0
CUST10805,CUST10805-BO2,33.6,1,0,0
CUST10805,CUST10805-BO3,48.0,1,1,0
CUST10805,CUST10805-BO4,6.2,0,0,1
CUST10806,CUST10806-BO1,32.4,1,0,0
CUST10806,CUST10806-BO2,67.6,1,0,1
CUST10807,CUST10807-BO1,37.3,1,0,0
CUST10807,CUST10807-BO2,53.0,1,0,0
CUST10807,CUST10807-BO3,9.6,0,0,0
CUST10810,CUST10810-BO1,75.1,1,0,0
CUST10810,CUST10810-BO2,19.1,0,0,0
CUST10810,CUST10810-BO3,5.8,0,0,0
CUST10811,CUST10811-BO1,1.8,0,0,0
CUST10811,CUST10811-BO2,10.5,0,0,0
CUST10811,CUST10811-BO3,17.1,0,0,0
CUST10811,CUST10811-BO4,70.6,1,0,0
CUST10813,CUST10813-BO1,17.0,0,0,0
CUST10813,CUST10813-BO2,83.0,1,0,0
CUST10814,CUST10814-BO1,54.2,1,0,0
CUST10814,CUST10814-BO2,45.8,1,0,0
CUST10820,CUST10820-BO1,13.8,0,0,0
CUST10820,CUST10820-BO2,9.0,0,0,0
CUST10820,CUST10820-BO3,22.2,0,0,0
CUST10820,CUST10820-BO4,55.0,1,0,0
CUST10825,CUST10825-BO1,87.9,1,0,0
CUST10825,CUST10825-BO2,12.1,0,0,0
CUST10828,CUST10828-BO1,8.4,0,0,0
CUST10828,CUST10828-BO2,32.1,1,0,0
CUST10828,CUST10828-BO3,59.5,1,0,0
CUST10836,CUST10836-BO1,21.4,0,0,0
CUST10836,CUST10836-BO2,78.6,1,0,0
CUST10843,CUST10843-BO1,100.0,1,0,0
CUST10847,CUST10847-BO1,42.0,1,0,0
CUST10847,CUST10847-BO2,43.0,1,0,1
CUST10847,CUST10847-BO3,1.1,0,0,0
CUST10847,CUST10847-BO4,13.9,0,0,0
CUST10851,CUST10851-BO1,9.4,0,0,0
CUST10851,CUST10851-BO2,27.3,1,0,1
CUST10851,CUST10851-BO3,3.9,0,0,0
CUST10851,CUST10851-BO4,59.4,1,0,0
CUST10853,CUST10853-BO1,100.0,1,0,0
CUST10860,CUST10860-BO1,5.5,0,0,0
CUST10860,CUST10860-BO2,14.9,0,0,0
CUST10860,CUST10860-BO3,38.3,1,0,0
CUST10860,CUST10860-BO4,41.3,1,0,0
CUST10868,CUST10868-BO1,16.5,0,0,0
CUST10868,CUST10868-BO2,31.5,1,1,1
CUST10868,CUST10868-BO3,52.0,1,0,0
CUST10869,CUST10869-BO1,6.2,0,0,0
CUST10869,CUST10869-BO2,22.0,0,0,0
CUST10869,CUST10869-BO3,37.7,1,0,0
CUST10869,CUST10869-BO4,34.2,1,0,0
CUST10884,CUST10884-BO1,99.2,1,1,0
CUST10884,CUST10884-BO2,0.8,0,0,0
CUST10890,CUST10890-BO1,14.6,0,0,0
CUST10890,CUST10890-BO2,44.7,1,0,0
CUST10890,CUST10890-BO3,17.2,0,0,0
CUST10890,CUST10890-BO4,23.4,0,1,0
CUST10891,CUST10891-BO1,100.0,1,0,0
CUST10892,CUST10892-BO1,83.5,1,0,1
CUST10892,CUST10892-BO2,1.0,0,0,0
CUST10892,CUST10892-BO3,15.5,0,1,0
CUST10897,CUST10897-BO1,32.8,1,0,0
CUST10897,CUST10897-BO2,67.2,1,0,0
CUST10905,CUST10905-BO1,24.3,0,0,0
CUST10905,CUST10905-BO2,25.9,1,0,1
CUST10905,CUST10905-BO3,11.0,0,0,0
CUST10905,CUST10905-BO4,38.8,1,0,0
CUST10906,CUST10906-BO1,17.0,0,0,0
CUST10906,CUST10906-BO2,30.5,1,0,0
CUST10906,CUST10906-BO3,5.9,0,0,0
CUST10906,CUST10906-BO4,46.5,1,0,0
CUST10917,CUST10917-BO1,27.4,1,1,0
CUST10917,CUST10917-BO2,72.6,1,0,0
CUST10918,CUST10918-BO1,81.7,1,0,0
CUST10918,CUST10918-BO2,18.3,0,0,0
CUST10920,CUST10920-BO1,27.0,1,0,0
CUST10920,CUST10920-BO2,8.0,0,0,0
CUST10920,CUST10920-BO3,35.4,1,0,0
CUST10920,CUST10920-BO4,29.6,1,0,0
CUST10922,CUST10922-BO1,67.9,1,0,0
CUST10922,CUST10922-BO2,32.1,1,0,0
CUST10923,CUST10923-BO1,100.0,1,0,0
CUST10931,CUST10931-BO1,29.1,1,0,0
CUST10931,CUST10931-BO2,46.6,1,0,0
CUST10931,CUST10931-BO3,24.3,0,0,0
CUST10932,CUST10932-BO1,22.0,0,0,0
CUST10932,CUST10932-BO2,78.0,1,0,0
CUST10937,CUST10937-BO1,25.7,1,0,0
CUST10937,CUST10937-BO2,74.3,1,0,0
CUST10943,CUST10943-BO1,11.1,0,0,0
CUST10943,CUST10943-BO2,10.6,0,0,0
CUST10943,CUST10943-BO3,14.2,0,0,0
CUST10943,CUST10943-BO4,64.1,1,0,0
CUST10947,CUST10947-BO1,100.0,1,0,0
CUST10948,CUST10948-BO1,100.0,1,0,0
CUST10953,CUST10953-BO1,26.7,1,0,0
CUST10953,CUST10953-BO2,59.3,1,0,0
CUST10953,CUST10953-BO3,13.9,0,1,0
CUST10959,CUST10959-BO1,32.4,1,0,0
CUST10959,CUST10959-BO2,43.5,1,0,0
CUST10959,CUST10959-BO3,15.8,0,0,1
CUST10959,CUST10959-BO4,8.3,0,0,0
CUST10971,CUST10971-BO1,81.1,1,0,0
CUST10971,CUST10971-BO2,18.9,0,0,0
CUST10972,CUST10972-BO1,89.1,1,0,0
CUST10972,CUST10972-BO2,10.9,0,0,0
CUST10981,CUST10981-BO1,100.0,1,0,0
CUST10984,CUST10984-BO1,21.5,0,0,0
CUST10984,CUST10984-BO2,78.5,1,0,0
CUST10989,CUST10989-BO1,100.0,1,0,0
CUST10990,CUST10990-BO1,100.0,1,0,0
CUST10996,CUST10996-BO1,100.0,1,0,0
CUST10998,CUST10998-BO1,43.5,1,0,0
CUST10998,CUST10998-BO2,56.5,1,0,0
CUST11002,CUST11002-BO1,100.0,1,0,0
CUST11003,CUST11003-BO1,43.5,1,0,0
CUST11003,CUST11003-BO2,3.8,0,0,0
CUST11003,CUST11003-BO3,4.1,0,0,0
CUST11003,CUST11003-BO4,48.5,1,0,0
CUST11004,CUST11004-BO1,0.4,0,0,0
CUST11004,CUST11004-BO2,22.2,0,0,0
CUST11004,CUST11004-BO3,32.5,1,0,0
CUST11004,CUST11004-BO4,44.9,1,0,0
CUST11007,CUST11007-BO1,7.2,0,0,0
CUST11007,CUST11007-BO2,69.4,1,0,0
CUST11007,CUST11007-BO3,23.5,0,0,0
CUST11011,CUST11011-BO1,55.2,1,0,0
CUST11011,CUST11011-BO2,44.8,1,0,0
CUST11012,CUST11012-BO1,100.0,1,0,0
CUST11015,CUST11015-BO1,13.7,0,0,0
CUST11015,CUST11015-BO2,50.9,1,0,0
CUST11015,CUST11015-BO3,7.5,0,0,0
CUST11015,CUST11015-BO4,27.9,1,0,0
CUST11018,CUST11018-BO1,48.6,1,0,0
CUST11018,CUST11018-BO2,36.4,1,0,0
CUST11018,CUST11018-BO3,6.4,0,0,0
CUST11018,CUST11018-BO4,8.6,0,0,0
CUST11022,CUST11022-BO1,56.2,1,0,0
CUST11022,CUST11022-BO2,2.8,0,0,0
CUST11022,CUST11022-BO3,29.7,1,0,0
CUST11022,CUST11022-BO4,11.4,0,0,0
CUST11023,CUST11023-BO1,11.8,0,0,0
CUST11023,CUST11023-BO2,39.4,1,0,0
CUST11023,CUST11023-BO3,8.7,0,0,1
CUST11023,CUST11023-BO4,40.1,1,0,0
CUST11024,CUST11024-BO1,48.4,1,0,0
CUST11024,CUST11024-BO2,36.8,1,0,0
CUST11024,CUST11024-BO3,14.8,0,0,0
CUST11026,CUST11026-BO1,100.0,1,0,0
CUST11027,CUST11027-BO1,23.4,0,0,0
CUST11027,CUST11027-BO2,29.4,1,0,0
CUST11027,CUST11027-BO3,0.5,0,0,0
CUST11027,CUST11027-BO4,46.7,1,0,0
CUST11029,CUST11029-BO1,40.8,1,0,0
CUST11029,CUST11029-BO2,2.0,0,0,0
CUST11029,CUST11029-BO3,42.7,1,0,0
CUST11029,CUST11029-BO4,14.5,0,1,0
CUST11037,CUST11037-BO1,2.3,0,0,0
CUST11037,CUST11037-BO2,49.4,1,0,0
CUST11037,CUST11037-BO3,48.4,1,0,1
CUST11041,CUST11041-BO1,100.0,1,0,0
CUST11044,CUST11044-BO1,12.3,0,0,0
CUST11044,CUST11044-BO2,26.6,1,0,0
CUST11044,CUST11044-BO3,53.7,1,0,0
CUST11044,CUST11044-BO4,7.4,0,0,0
CUST11048,CUST11048-BO1,58.2,1,0,0
CUST11048,CUST11048-BO2,11.5,0,0,0
CUST11048,CUST11048-BO3,5.7,0,1,1
CUST11048,CUST11048-BO4,24.6,0,0,0
CUST11050,CUST11050-BO1,100.0,1,0,0
CUST11052,CUST11052-BO1,26.0,1,0,0
CUST11052,CUST11052-BO2,51.4,1,0,0
CUST11052,CUST11052-BO3,3.5,0,1,0
CUST11052,CUST11052-BO4,19.1,0,0,0
CUST11053,CUST11053-BO1,2.8,0,0,0
CUST11053,CUST11053-BO2,0.3,0,0,1
CUST11053,CUST11053-BO3,97.0,1,0,0
CUST11054,CUST11054-BO1,27.0,1,0,0
CUST11054,CUST11054-BO2,60.0,1,0,0
CUST11054,CUST11054-BO3,5.6,0,0,0
CUST11054,CUST11054-BO4,7.4,0,0,0
CUST11056,CUST11056-BO1,14.3,0,0,0
CUST11056,CUST11056-BO2,80.1,1,0,0
CUST11056,CUST11056-BO3,5.6,0,0,0
CUST11060,CUST11060-BO1,35.2,1,0,0
CUST11060,CUST11060-BO2,64.8,1,0,0
CUST11061,CUST11061-BO1,46.0,1,0,0
CUST11061,CUST11061-BO2,5.5,0,0,0
CUST11061,CUST11061-BO3,46.2,1,0,0
CUST11061,CUST11061-BO4,2.3,0,0,0
CUST11062,CUST11062-BO1,100.0,1,1,1
CUST11065,CUST11065-BO1,3.6,0,0,0
CUST11065,CUST11065-BO2,20.5,0,0,0
CUST11065,CUST11065-BO3,52.8,1,0,0
CUST11065,CUST11065-BO4,23.1,0,0,1
CUST11074,CUST11074-BO1,61.1,1,0,1
CUST11074,CUST11074-BO2,31.1,1,0,0
CUST11074,CUST11074-BO3,7.8,0,0,0
CUST11079,CUST11079-BO1,100.0,1,0,1
CUST11080,CUST11080-BO1,100.0,1,0,1
CUST11083,CUST11083-BO1,100.0,1,0,0
CUST11084,CUST11084-BO1,100.0,1,0,0
CUST11088,CUST11088-BO1,7.2,0,0,0
CUST11088,CUST11088-BO2,16.1,0,0,0
CUST11088,CUST11088-BO3,41.4,1,0,0
CUST11088,CUST11088-BO4,35.3,1,0,0
CUST11090,CUST11090-BO1,32.5,1,0,0
CUST11090,CUST11090-BO2,26.4,1,0,0
CUST11090,CUST11090-BO3,28.3,1,0,0
CUST11090,CUST11090-BO4,12.8,0,0,0
CUST11098,CUST11098-BO1,10.6,0,1,0
CUST11098,CUST11098-BO2,12.1,0,0,0
CUST11098,CUST11098-BO3,16.5,0,0,0
CUST11098,CUST11098-BO4,60.8,1,0,0
CUST11101,CUST11101-BO1,75.2,1,0,0
CUST11101,CUST11101-BO2,6.5,0,0,0
CUST11101,CUST11101-BO3,18.3,0,0,0
CUST11102,CUST11102-BO1,74.4,1,0,0
CUST11102,CUST11102-BO2,25.6,1,0,0
CUST11103,CUST11103-BO1,4.4,0,0,0
CUST11103,CUST11103-BO2,31.8,1,0,0
CUST11103,CUST11103-BO3,20.1,0,1,0
CUST11103,CUST11103-BO4,43.7,1,0,0
CUST11104,CUST11104-BO1,8.8,0,0,0
CUST11104,CUST11104-BO2,91.2,1,1,0
CUST11107,CUST11107-BO1,74.2,1,0,0
CUST11107,CUST11107-BO2,25.8,1,0,0
CUST11110,CUST11110-BO1,21.1,0,0,1
CUST11110,CUST11110-BO2,37.6,1,0,0
CUST11110,CUST11110-BO3,41.3,1,0,0
CUST11110,CUST11110-BO4,0.1,0,0,0
CUST11117,CUST11117-BO1,100.0,1,0,1
CUST11120,CUST11120-BO1,10.2,0,0,0
CUST11120,CUST11120-BO2,89.8,1,0,0
CUST11121,CUST11121-BO1,11.8,0,0,0
CUST11121,CUST11121-BO2,9.4,0,0,0
CUST11121,CUST11121-BO3,78.9,1,1,0
CUST11122,CUST11122-BO1,100.0,1,0,0
CUST11123,CUST11123-BO1,100.0,1,0,0
CUST11130,CUST11130-BO1,33.0,1,0,0
CUST11130,CUST11130-BO2,30.5,1,0,0
CUST11130,CUST11130-BO3,33.3,1,0,0
CUST11130,CUST11130-BO4,3.2,0,0,1
CUST11136,CUST11136-BO1,59.7,1,0,0
CUST11136,CUST11136-BO2,35.2,1,0,0
CUST11136,CUST11136-BO3,5.1,0,0,1
CUST11140,CUST11140-BO1,100.0,1,0,0
CUST11145,CUST11145-BO1,57.6,1,0,0
CUST11145,CUST11145-BO2,1.5,0,0,0
CUST11145,CUST11145-BO3,4.8,0,0,0
CUST11145,CUST11145-BO4,36.1,1,0,0
CUST11146,CUST11146-BO1,100.0,1,0,0
CUST11148,CUST11148-BO1,85.6,1,0,0
CUST11148,CUST11148-BO2,14.4,0,0,0
CUST11149,CUST11149-BO1,40.4,1,0,0
CUST11149,CUST11149-BO2,55.2,1,0,0
CUST11149,CUST11149-BO3,4.4,0,0,0
CUST11151,CUST11151-BO1,0.6,0,0,0
CUST11151,CUST11151-BO2,99.4,1,0,0
CUST11155,CUST11155-BO1,100.0,1,0,0
CUST11157,CUST11157-BO1,49.6,1,1,0
CUST11157,CUST11157-BO2,17.7,0,0,1
CUST11157,CUST11157-BO3,23.8,0,0,0
CUST11157,CUST11157-BO4,8.9,0,1,0
CUST11158,CUST11158-BO1,33.7,1,0,0
CUST11158,CUST11158-BO2,55.0,1,0,0
CUST11158,CUST11158-BO3,11.3,0,0,0
CUST11160,CUST11160-BO1,52.2,1,0,0
CUST11160,CUST11160-BO2,47.8,1,0,0
CUST11163,CUST11163-BO1,39.5,1,0,1
CUST11163,CUST11163-BO2,19.1,0,0,1
CUST11163,CUST11163-BO3,41.4,1,0,0
CUST11165,CUST11165-BO1,7.0,0,0,0
CUST11165,CUST11165-BO2,12.7,0,0,0
CUST11165,CUST11165-BO3,12.0,0,0,0
CUST11165,CUST11165-BO4,68.4,1,0,0
CUST11166,CUST11166-BO1,17.8,0,0,0
CUST11166,CUST11166-BO2,4.3,0,0,0
CUST11166,CUST11166-BO3,78.0,1,0,0
CUST11171,CUST11171-BO1,67.3,1,0,0
CUST11171,CUST11171-BO2,32.7,1,0,0
CUST11176,CUST11176-BO1,67.6,1,0,0
CUST11176,CUST11176-BO2,30.2,1,0,0
CUST11176,CUST11176-BO3,2.2,0,0,0
CUST11178,CUST11178-BO1,26.4,1,0,0
CUST11178,CUST11178-BO2,73.6,1,0,0
CUST11180,CUST11180-BO1,30.1,1,0,0
CUST11180,CUST11180-BO2,41.9,1,0,0
CUST11180,CUST11180-BO3,18.6,0,0,0
CUST11180,CUST11180-BO4,9.4,0,0,0
CUST11183,CUST11183-BO1,100.0,1,0,0
CUST11185,CUST11185-BO1,14.9,0,0,0
CUST11185,CUST11185-BO2,85.1,1,0,0
CUST11195,CUST11195-BO1,100.0,1,0,0
CUST11196,CUST11196-BO1,100.0,1,0,0
CUST11197,CUST11197-BO1,100.0,1,0,0
CUST11198,CUST11198-BO1,100.0,1,1,1
